Program,Site Name,Additional ID,Physical Type,Legal Status,Legal Status Date,Physical Site Status,RN,County,Region,Phys Addr Line 1,Phys Addr Line 2,Phys Addr City,Phys Addr State,Phys Addr Zip,Phys Addr Zip+4,Near Phys Loc Txt,Near Phys Loc City,Near Phys Loc State,Near Phys Loc Zip,Latitude,Longitude
MSW-NOI,PPM RECYCLING,100586,5RR,ACKNOWLEDGED, 09/11/2023,ACTIVE,RN111588240,HARRIS,REGION 12 - HOUSTON,1075 W SAM HOUSTON PKWY N STE 214, ,HOUSTON,TX,77043,5018, ,HOUSTON,TX,77043,29.79,-95.57
MSW-NOI,GREEN EARTH RESOURCES,100589,5RCX,ACKNOWLEDGED, 11/20/2023,ACTIVE,RN111823522,MONTGOMERY,REGION 12 - HOUSTON,14948 ROGERS RD, ,WILLIS,TX,77378,3834, ,WILLIS,TX,77378,30.46,-95.45
MSW-NOI,FLORES SCRAP METAL,100591,5RR,ACKNOWLEDGED, 03/22/2024,ACTIVE,RN111862348,HARRIS,REGION 12 - HOUSTON,220 E LITTLE YORK RD, ,HOUSTON,TX,77076,1531, ,HOUSTON,TX,77076,29.87,-95.40
MSW-NOI,U-WASTE RECYCLING SOLUTIONS,100602,5RR,ACKNOWLEDGED, 10/18/2024,ACTIVE,RN112015615,HARRIS,REGION 12 - HOUSTON,12222 N HOUSTON ROSSLYN RD, ,HOUSTON,TX,77086,3217, ,HOUSTON,TX,77086,29.91,-95.50
MSW-NOI,CA-2 MATERIALS,100614,5RCX,ACKNOWLEDGED, 09/22/2025,ACTIVE,RN112174867,HARRIS,REGION 12 - HOUSTON,18511 BEAUMONT HWY BLDG V, ,HOUSTON,TX,77049,1220, ,HOUSTON,TX,77049,29.88,-95.11
MSW-NOI,HOUSTON METHODIST CONSOLIDATED SERVICE CENTER,100616,5RR,ACKNOWLEDGED, 04/21/2025,ACTIVE,RN112070388,WALLER,REGION 12 - HOUSTON,29903 US HIGHWAY 90, ,KATY,TX,77494,7055, ,KATY,TX,77494,29.79,-95.83
MSW-NOI,UNISON ROAD MULCH FACILITY,100620,5RR,ACKNOWLEDGED, 11/21/2025,ACTIVE,RN112200845,HARRIS,REGION 12 - HOUSTON,13105 UNISON RD, ,HOUSTON,TX,77044,2416, ,HOUSTON,TX,77044,0.00,0.00
MSW-NOI,TALKE USA,100622,5RR,ACKNOWLEDGED, 09/12/2025,ACTIVE,RN112226592,CHAMBERS,REGION 12 - HOUSTON,10607 LANGSTON DR, ,MONT BELVIEU,TX,77523,8991, ,MONT BELVIEU,TX,77523,0.00,0.00
MSW-NOI,AUSTIN WOOD RECYCLING DAYTON,100626,5RCX,ACKNOWLEDGED, 11/12/2025,ACTIVE,RN109456442,LIBERTY,REGION 12 - HOUSTON,9635 FM 1960, ,DAYTON,TX,77535,6203, ,DAYTON,TX,77535,30.05,-94.89
MSW-NOI,PPM RECYCLING,100627,5RR,ACKNOWLEDGED, 08/15/2025,ACTIVE,RN101818789,HARRIS,REGION 12 - HOUSTON,12333 SOWDEN RD, ,HOUSTON,TX,77080,2058, , ,TX,77080,0.00,0.00
MSW-NOI,COMPOST PLANT TX-242 GLOVER LOGISTIC,100628,5RCX,ACKNOWLEDGED, 08/15/2025,ACTIVE,RN112264221,MONTGOMERY,REGION 12 - HOUSTON,,,,,,, 11320 TX-242 CONROE TX 77385,CONROE,TX,77385,30.21,-95.41
MSW-NOI,WHARTON AD 1,100632,5RR,ACKNOWLEDGED, 09/22/2025,ACTIVE,RN112218565,WHARTON,REGION 12 - HOUSTON,,,,,,,"EAST SIDE OF PIERCE WEST RD, PIERCE, TX 77437",PIERCE,TX,77437,29.22,-96.19
MSW-NOI,U WASTE RECYCLING SOLUTIONS,100635,5RR,ACKNOWLEDGED, 10/28/2025,ACTIVE,RN112277801,HARRIS,REGION 12 - HOUSTON,14730 HEMPSTEAD RD, ,HOUSTON,TX,77040,4002, ,14730 HEMPSTED RD,TX,77040,0.00,0.00
MSW-NOI,SANTOLLO CONSTRUCTION CLEANUP,100636,5RR,PENDING, 10/28/2025,NOT CONSTRUCTED,RN112310495,WALLER,REGION 12 - HOUSTON,4724 GASSNER ROAD, ,BROOKSHIRE,TX,77423,    , ,BROOKSHIRE,TX,77423,0.00,0.00
MSW-NOI,YOUR GARBAGE SERVICE,110001,5LV,ACKNOWLEDGED, 12/04/2008,ACTIVE,RN105565857,WALLER,REGION 12 - HOUSTON,,,,,,,"FM 359 AND MONA LANE, NORTH OF MONAVILLE, TX 77484",MONAVILLE,TX,77484,0.00,0.00
MSW-NOI,KICKAPOO TRANSFER,110011,5LV,ACKNOWLEDGED, 05/17/2010,ACTIVE,RN105916696,HARRIS,REGION 12 - HOUSTON,18000 KICKAPOO RD, ,WALLER,TX,77484,    ,LOCATED ON KICKAPOO RD BETWEEN US HWY 290 & FM 2920 RD  FROM HWY 290  0.7 MI DOWN ON L,WALLER,TX,77484,0.00,0.00
MSW-NOI,DENNISON TRANSFER STATION,110012,5LV,ACKNOWLEDGED, 05/27/2010,ACTIVE,RN105932784,HARRIS,REGION 12 - HOUSTON,25409 STOCKDICK SCHOOL RD, ,KATY,TX,77493,6307, ,KATY,TX,77493,29.85,-95.81
MSW-NOI,SPRINGER TRANSFER STATION,110013,5LV,ACKNOWLEDGED, 07/07/2009,ACTIVE,RN105923510,WALLER,REGION 12 - HOUSTON,13842 PENICK RD, ,WALLER,TX,77484,4976,"TAKE HWY FM 362 TOWARDS BROOKSHIRE MAKE RIGHT ON HOOVER RD AND LEFT ON PENICK RD.  THIRD DRIVEWAY ON RIGHT SIDE OF PENICK RD.
",WALLER,TX,77484,31.65,-94.64
MSW-NOI,PENINSULA SANITATION SERVICE INC,110015,5LV,ACKNOWLEDGED, 06/15/2011,ACTIVE,RN103160651,GALVESTON,REGION 12 - HOUSTON,2787 HWY 87, ,CRYSTAL BEACH,TX,77650,    , ,CRYSTAL BEACH,TX,     ,0.00,0.00
MSW-NOI,FM 1887 RD - BACK DOOR GARBAGE SERVICE,110016,5LV,ACKNOWLEDGED, 02/09/2011,ACTIVE,RN106067705,WALLER,REGION 12 - HOUSTON,13137 FM 1887 RD, ,HEMPSTEAD,TX,77445,4386,"HWY 290 W TO FM 1488 TO FM 359 TOWARDS BROOKSHIRE, 9 MI DOWN  FM 359 TO FM 1887 AND MAKE A RIGHT ON THIRD DRIVEWAY ON RIGHT",WALLER,TX,77484,29.95,-96.05
MSW-NOI,9127 KATY HOCKLEY RD,110017,5LV,ACKNOWLEDGED, 02/09/2011,ACTIVE,RN106067713,WALLER,REGION 12 - HOUSTON,9127 KATY HOCKLEY RD, ,KATY,TX,77493,4913,TAKE 290 W TO KATY HOCKLEY RD 5 MI TURN RIGHT ON KATY HOCKLEY RD GO 3/4 MI TURN RIGHT GO STRAIGHT MAKE RIGHT & STRAIGHT BACK, ,TX,     ,29.90,-95.82
MSW-NOI,MURRELL TRANSFER STATION,110025,5LV,ACKNOWLEDGED, 11/08/2012,ACTIVE,RN106538937,HARRIS,REGION 12 - HOUSTON,23813 MURRELL, ,HOCKLEY,TX,77484,    ,LOCATED ON MURRELL RD AT END OF RD OF MAIN RD NICHOLS SAWMILL RD AND MAGNOLIA RD APPROX 3 MI FROM FM 2920 RD,HOCKLEY,TX,77447,0.00,0.00
MSW-NOI,EAGLE SANITATION,110032,5LV,ACKNOWLEDGED, 04/24/2013,ACTIVE,RN106662497,WALKER,REGION 12 - HOUSTON,3113 HIGHWAY 19, ,HUNTSVILLE,TX,77320,0455,ON HWY 19 BETWEEN HUNTSVILLE  & RIVERSIDE,HUNTSVILLE,TX,77320,30.80,-95.45
MSW-NOI,JASON THOMPSON,110042,5LV,ACKNOWLEDGED, 08/18/2015,NOT CONSTRUCTED,RN108721929,WALKER,REGION 12 - HOUSTON,2211 HWY 980, ,HUNTSVILLE,TX,77320,    ,FM 980 NORTH OF HWY 19 RIVERSIDE TX APPROX 1/2 MI ON RIGHT,RIVERSIDE,TX,77320,30.86,-95.41
MSW-NOI,PRIMOS TRASH SERVICE,110044,5LV,ACKNOWLEDGED, 06/20/2017,ACTIVE,RN109805507,MONTGOMERY,REGION 12 - HOUSTON,12958 JOHNSON RD, ,CONROE,TX,77302,3957,12958 JOHNSON RD,GRANGERLAND,TX,77302,30.25,-95.38
MSW-NOI,WASTE SOLUTIONS USA,110049,5LV,ACKNOWLEDGED, 12/11/2019,ACTIVE,RN110885548,HARRIS,REGION 12 - HOUSTON,39981 FM 529 RD, ,HEMPSTEAD,TX,77445,4395, , ,TX,     ,29.91,-96.05
MSW-NOI,TEXAS GULF RECYCLING,110050,5LV,ACKNOWLEDGED, 08/13/2020,ACTIVE,RN110802378,WHARTON,REGION 12 - HOUSTON,308 VAT RD, ,BOLING,TX,77420,9668, ,BOLING,TX,77420,29.26,-95.90
MSW-NOI,WHARTON COUNTY SOLID WASTE TRANSFER STATION,110052,5LV,ACKNOWLEDGED, 02/25/2022,ACTIVE,RN111434692,WHARTON,REGION 12 - HOUSTON,,,,,,,17423 N FOUNDATION LOOP DR, ,TX,     ,0.00,0.00
MSW-NOI,MONSTER DUMPSTER,110054,5LV,ACKNOWLEDGED, 04/16/2024,ACTIVE,RN111954475,WALKER,REGION 12 - HOUSTON,2166 US HIGHWAY 190, ,HUNTSVILLE,TX,77340,7068, ,HUNTSVILLE,TX,77340,30.72,-95.41
MSW-NOI,VILLAGE OF SURFSIDE COLLECTION CENTER,120016,5CC,ACKNOWLEDGED, 09/22/2008,ACTIVE,RN105478473,BRAZORIA,REGION 12 - HOUSTON,2410 BLUE WATER HWY, ,SURFSIDE BEACH,TX,77541,7110,AT END OF S ANDERSON ST BEHIND THE STAHLMAN PARK CRAB PIER, ,TX,     ,28.97,-95.26
MSW-NOI,CITY OF EL CAMPO CITIZENS COLLECTION STATION,120025,5CC,ACKNOWLEDGED, 03/17/2009,ACTIVE,RN102214269,WHARTON,REGION 12 - HOUSTON,1698 COUNTY ROAD 303, ,EL CAMPO,TX,77437,5868,ON FM 1163  3 MILES E OF HILLJE  4 MILES SW OF EL CAMPO CITY LIMITS,EL CAMPO,TX,77437,29.15,-96.30
MSW-NOI,WALLISVILLE CITIZENS COLLECTION STATION,120027,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN104677927,CHAMBERS,REGION 12 - HOUSTON,24138 IH 10 E, ,WALLISVILLE,TX,77597,    ,TAKE THE SH 563 EXIT FROM IH 10 AND TRAVEL E ON THE S FEEDER AND THE SITE IS ON RIGHT,WALLISVILLE,TX,77597,0.00,0.00
MSW-NOI,SMITH POINT CITIZENS COLLECTION STATION,120028,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN102653250,CHAMBERS,REGION 12 - HOUSTON,806 PLUMMER CAMP RD, ,ANAHUAC,TX,77514,1775,TAKE SH 562 SOUTH FROM IH 10 AND FOLLOW SH 562 UNTIL IT INTERSECTS PLUMMER CAMP RD. TURN LEFT ON PLUMMERS CAMP RD AND SITE IS ON RIGHT.,SMITH POINT,TX,77514,29.69,-94.68
MSW-NOI,DOUBLE BAYOU CITIZENS COLLECTION STATION,120030,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN105511232,CHAMBERS,REGION 12 - HOUSTON,2817 EAGLE FERRY RD, ,ANAHUAC,TX,77514,2371,TAKE SH 562/SH 61 S FROM IH 10.  GO SH 562 WHEN SH 61 SEPARATES TO THE W. GO S UNTIL THE INTERSECTION WITH EAGLE RD AND TURN RIGHT AT SITE.,ANAHUAC,TX,77514,29.66,-94.68
MSW-NOI,OAK ISLAND CITIZENS COLLECTION STATION,120031,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN101693182,CHAMBERS,REGION 12 - HOUSTON,308 EAGLE DR, ,OAK ISLAND,TX,77514,    ,308 BOX SITE ROAD,OAK ISLAND,TX,77514,29.69,-94.68
MSW-NOI,ANAHUAC CITIZENS COLLECTION STATION,120032,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN102645892,CHAMBERS,REGION 12 - HOUSTON,1811 BELTON LN, ,ANAHUAC,TX,77514,2974,1811 BELTON LANE,ANAHUAC,TX,77514,29.69,-94.68
MSW-NOI,WINNIE STOWELL CITIZENS COLLECTION STATION,120033,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN102707452,CHAMBERS,REGION 12 - HOUSTON,47414 IH 10 E, ,WINNIE,TX,77665,    ,47414 IH 10 EAST,WINNIE,TX,77665,29.69,-94.68
MSW-NOI,BEACH CITY CITIZENS COLLECTION STATION,120034,5CC,ACKNOWLEDGED, 04/28/2009,ACTIVE,RN102643871,CHAMBERS,REGION 12 - HOUSTON,5121 LAWRENCE RD, ,BEACH CITY,TX,77523,9051,5121 LAWRENCE ROAD,BEACH CITY,TX,77520,29.69,-94.68
MSW-NOI,CITY OF SEALY CITIZEN COLLECTION STATION,120036,5CC,ACKNOWLEDGED, 08/14/2009,ACTIVE,RN102118528,AUSTIN,REGION 12 - HOUSTON,1097 DOWNEY RD, ,SEALY,TX,77474,2251,1097 DOWNEY ROAD,SEALY,TX,77474,29.79,-96.14
MSW-NOI,MULCH SITE CCANNA LANE DMS,120184,5CC,ACKNOWLEDGED, 07/12/2021,ACTIVE,RN111291134,BRAZORIA,REGION 12 - HOUSTON,103 CANNA LN, ,LAKE JACKSON,TX,77566,5677, ,LAKE JACKSON,TX,77566,29.03,-95.45
MSW-NOI,COVE CITIZENS COLLECTION STATION,120189,5CC,ACKNOWLEDGED, 03/07/2022,ACTIVE,RN111283933,CHAMBERS,REGION 12 - HOUSTON,8138 F M 3246, ,BAYTOWN,TX,77523,    , ,BAYTOWN,TX,77523,29.83,-94.81
MSW-NOI,LIBERTY COUNTY CITIZENS COLLECTION STATION - DAYTON,120200,5CC,ACKNOWLEDGED, 12/19/2023,ACTIVE,RN111860003,LIBERTY,REGION 12 - HOUSTON,29 PRIVATE ROAD 489, ,DAYTON,TX,77535,2287, ,DAYTON,TX,77535,29.97,-94.94
MSW-NOI,CITY OF WALLER,120207,5CC,ACKNOWLEDGED, 11/06/2024,ACTIVE,RN102844834,WALLER,REGION 12 - HOUSTON,102 WALNUT ST, ,WALLER,TX,77484,8347,"APPROXIMATELY 4500 FEET SOUTHEAST OF THE INTERSECTION OF US HIGHWAY 290 AND FARM TO MARKET ROAD 362 IN WALLER COUNTY, TEXAS", ,TX,     ,30.05,-95.93
MSW-NOI,MONT BELVIEU RECYCLING COLLECTION SITE,120208,5CC,ACKNOWLEDGED, 12/18/2024,ACTIVE,RN112090550,CHAMBERS,REGION 12 - HOUSTON,4027 1 2 PERRY AVE, ,MONT BELVIEU,TX,77580,    , ,MONT BELVIEU,TX,77580,29.84,-94.84
MSW-NOI,ROMINE KEVIN D RECYCLING FACILITY,47005,5RC,ACKNOWLEDGED, 06/16/1998,ACTIVE,RN104603337,HARRIS,REGION 12 - HOUSTON,,,,,,,2 MILES S OF HIGHWAY 290  8 MILES N OF FM 529 ON KATY HOCKLEY ROAD,HOCKLEY,TX,     ,29.99,-95.81
MSW-NOI,NATURES WAY RESOURCES INC,47028,5RC,ACKNOWLEDGED, 09/14/2005,ACTIVE,RN104208210,MONTGOMERY,REGION 12 - HOUSTON,101 SHERBROOK CIR, ,CONROE,TX,77385,7750,"1 BLOCK FROM I-45 & FM 1488, E FROM I-45 FEEDER TO SHERBROOK CIR, RIGHT TURN AND FOLLOW TO ENTRANCE OF FACILITY",CONROE,TX,77385,30.24,-95.46
MSW-NOI,COASTAL PLAINS RECYCLING & DISPOSAL FACILITY,47044,5RC,ACKNOWLEDGED, 04/20/2011,ACTIVE,RN100542448,GALVESTON,REGION 12 - HOUSTON,21000 E HIGHWAY 6, ,ALVIN,TX,77511,9643,NORTH OF STATE HWY 6 2.7 MILES EAST OF STATE HWY 35 21000 E HWY 6,ALVIN,TX,77511,29.42,-95.19
MSW-NOI,LONE STAR RECYCLING & DISPOSAL FACILITY,47049,5RC,ACKNOWLEDGED, 09/03/2014,ACTIVE,RN104808498,HARRIS,REGION 12 - HOUSTON,4107 S SAM HOUSTON PKWY W, ,HOUSTON,TX,77053,2594,APPROX 900 FT S OF BELTWAY 8 S APPROX 900 FT W OF FM 521 & E OF FUTURE HIRAM CLARKE RD CONNECTION TO BELTWAY 8 S,HOUSTON,TX,77053,29.59,-95.44
MSW-NOI,EVERGRO ORGANIC RECYCLING,47069,5RC,ACKNOWLEDGED, 11/05/2019,ACTIVE,RN109962696,HARRIS,REGION 12 - HOUSTON,12470 SRALLA RD, ,CROSBY,TX,77532,7073, , ,TX,77532,29.87,-95.03
MSW-NOI,CASCO ORGANICS,47081,5RC,ACKNOWLEDGED, 10/30/2023,ACTIVE,RN103053062,HARRIS,REGION 12 - HOUSTON,1306 E ANDERSON RD, ,HOUSTON,TX,77047,5226,1306 EAST ANDERSON ROAD IN HOUSTON HARRIS COUNTY,HOUSTON,TX,77047,29.61,-95.40
MSW,TESSMAN ROAD LANDFILL,1410C,1,ISSUED, 10/31/2000,ACTIVE,RN100212422,BEXAR,REGION 13 - SAN ANTONIO,7000 E IH 10, ,SAN ANTONIO,TX,78219,4802, ,SAN ANTONIO,TX,78219,29.43,-98.34
MSW,CITY OF SAN ANTONIO TRANSFER STATION,1443,5TS,ISSUED, 07/17/1981,ACTIVE,RN103052460,BEXAR,REGION 13 - SAN ANTONIO,,,,,,,11600 BLOCK OF STARCREST DRIVE,SAN ANTONIO,TX,     ,29.54,-98.46
MSW,CITY OF KERRVILLE LANDFILL,1506B,1,ISSUED, 10/23/2019,ACTIVE,RN102000551,KERR,REGION 13 - SAN ANTONIO,3315 LOOP 534, ,KERRVILLE,TX,78028,5463,APPROX 2.5 MI SE OF INTXN SH 27 & SH 16,KERRVILLE,TX,78028,30.03,-98.90
MSW,CITY OF UVALDE LANDFILL,1725,1,ISSUED, 07/12/1985,ACTIVE,RN102803921,UVALDE,REGION 13 - SAN ANTONIO,3774 FM 481, ,UVALDE,TX,78801,    ,ADJACENT TO FM 481 AT POINT APPROXIMATELY 3.8 MILES SW OF INTERSECTION OF STATE HIGHWAY 90 AND FM 481,UVALDE,TX,78801,29.18,-99.86
MSW,BECK LANDFILL NIDO LTD,1848A,4,ISSUED, 12/05/2024,ACTIVE,RN102310968,GUADALUPE,REGION 13 - SAN ANTONIO,550 FM 78, ,SCHERTZ,TX,78154,2108, ,SCHERTZ,TX,78154,29.55,-98.27
MSW,CITY OF FREDERICKSBURG LANDFILL,1995,1,ISSUED, 02/08/1990,ACTIVE,RN102211844,GILLESPIE,REGION 13 - SAN ANTONIO,204 LANDFILL LN, ,FREDERICKSBURG,TX,78624,    ,1.25 MILES EAST OF CITY LIMITS OF FREDERICKSBURG ON FM 1631,FREDERICKSBURG,TX,78624,30.27,-98.84
MSW,COVEL GARDENS LANDFILL,2093B,1,ISSUED, 06/29/2006,ACTIVE,RN100218338,BEXAR,REGION 13 - SAN ANTONIO,8611 COVEL RD, ,SAN ANTONIO,TX,78252,2701,3.5 MI S OF INTX OF US HWY 90 AND LOOP 410  ADJACENT TO S BOUNDARY OF LACKLAND AFB ANNEX,SAN ANTONIO,TX,78252,29.34,-98.66
MSW,LIQUID ENVIRONMENTAL SOLUTIONS OF TEXAS  LP WASTE PROCESSING FACILITY,2248,5GG,ISSUED, 03/19/1996,ACTIVE,RN102070547,BEXAR,REGION 13 - SAN ANTONIO,10360 W US HIGHWAY 90, ,SAN ANTONIO,TX,78245,9512,S ALONG US HWY 90 AND E OF LOOP 1604 NEAR THE COMMUNICATIONS TOWER,SAN ANTONIO,TX,78245,29.38,-98.70
MSW,SOUTHWASTE DISPOSAL LLC SAN ANTONIO FACILITY,2317,5RC,ISSUED, 01/13/2006,ACTIVE,RN101478071,BEXAR,REGION 13 - SAN ANTONIO,20805 OLD LAMM RD, ,ELMENDORF,TX,78112,6077, ,ELMENDORF,TX,78112,29.21,-98.41
MSW,POST OAK MSW LANDFILL,2378,1,ISSUED, 10/23/2018,ACTIVE,RN106314990,GUADALUPE,REGION 13 - SAN ANTONIO,7787 FM RD 1150, ,SEGUIN,TX,78155,    ,440 ARCE SITE LOCATED APPX 12.1 MI E OF SEGUIN TX. TAKE IH 10 E FROM SEGUIN 9.9 MI TO DIX RD S 1.2 MI TO FM 1150 E 1.0 MI TO SITE,SEGUIN,TX,78155,29.61,-97.72
MSW,EC ENTERPRISES,2409,5GG,ISSUED, 09/29/2022,ACTIVE,RN111115069,BEXAR,REGION 13 - SAN ANTONIO,21090 FM 1303, ,ELMENDORF,TX,78112,9716, , ,TX,78112,29.21,-98.35
MSW,SPRING BRANCH TRANSFER STATION,2419,5TS,ISSUED, 03/13/2025,NOT CONSTRUCTED,RN111746988,COMAL,REGION 13 - SAN ANTONIO,11301 US HIGHWAY 281 N, ,SPRING BRANCH,TX,78070,6301, ,SPRING BRANCH,TX,78070,29.90,-98.41
MSW,SAN ANTONIO TRANSFER STATION,2420,5TS,PENDING, 01/22/2024,NOT CONSTRUCTED,RN111892352,BEXAR,REGION 13 - SAN ANTONIO,10244 FM 1346, ,ADKINS,TX,78101,9705, ,ADKINS,TX,78101,29.42,-98.29
MSW,CITY OF SABINAL TRANSFER STATION,40034,5TS,ISSUED, 11/03/1994,INACTIVE,RN100629906,UVALDE,REGION 13 - SAN ANTONIO,,,,,,,APPROXIMATELY 7900 FEET NW OF US HIGHWAY 90 AND FM 187 INTERSECTION,SABINAL,TX,     ,29.36,-99.76
MSW,CITY OF ROCK SPRINGS TRANSFER STATION,40057,5TS,ISSUED, 10/04/1995,ACTIVE,RN102335494,EDWARDS,REGION 13 - SAN ANTONIO,,,,,,,ONE BLOCK WEST OF THE NORTH END OF CEDAR STREET IN ROCK SPRINGS,ROCKSPRINGS,TX,     ,30.02,-100.21
MSW,LIQUID ENVIRONMENTAL SOLUTIONS OF TEXAS SAN ANTONIO FACILITY,40085,5TL,ISSUED, 12/21/1995,INACTIVE,RN102070547,BEXAR,REGION 13 - SAN ANTONIO,10360 W US HIGHWAY 90, ,SAN ANTONIO,TX,78245,9512,S ALONG US HWY 90 AND E OF LOOP 1604 NEAR THE COMMUNICATIONS TOWER,SAN ANTONIO,TX,78245,29.38,-98.70
MSW,SOS LIQUID WASTE HAULERS LIQUID WASTE TRANSFER STATION,40157,5TL,ISSUED, 01/11/2000,INACTIVE,RN103157830,BEXAR,REGION 13 - SAN ANTONIO,1375 CREEKVIEW, ,SAN ANTONIO,TX,78219,2601, ,SAN ANTONIO,TX,78219,29.44,-98.42
MSW,COMAL COUNTY LANDFILL TRANSFER STATION,40200,5TS,ISSUED, 01/09/2004,NOT CONSTRUCTED,RN100218676,COMAL,REGION 13 - SAN ANTONIO,1000 KOHLENBERG RD, ,NEW BRAUNFELS,TX,78130,2633,KOHLENBERG LANE 2,NEW BRAUNFELS,TX,78252,29.74,-98.02
MSW,CITY OF KERRVILLE TRANSFER STATION,40240,5TS,ISSUED, 06/08/2009,ACTIVE,RN102000551,KERR,REGION 13 - SAN ANTONIO,3315 LOOP 534, ,KERRVILLE,TX,78028,5463,APPROX 2.5 MI SE OF INTXN SH 27 & SH 16,KERRVILLE,TX,78028,30.03,-98.90
MSW,MEDSHARPS LLC SCHERTZ FACILITY,40244,5AC,ISSUED, 06/15/2010,ACTIVE,RN105823819,COMAL,REGION 13 - SAN ANTONIO,17340 BELL NORTH DR, ,SCHERTZ,TX,78154,3790, ,SCHERTZ,TX,78154,29.62,-98.29
MSW,STERICYCLE SAN ANTONIO,40280,5MWTS,ISSUED, 10/10/2014,ACTIVE,RN104567748,BEXAR,REGION 13 - SAN ANTONIO,6105 US HIGHWAY 87 E, ,SAN ANTONIO,TX,78222,1806, ,SAN ANTONIO,TX,78222,29.28,-98.69
MSW,TERRABELLA ENVIRONMENTAL SERVICES,40293,5TL,ISSUED, 05/17/2018,ACTIVE,RN106033178,ATASCOSA,REGION 13 - SAN ANTONIO,5376 FM 1784, ,PLEASANTON,TX,78064,6394, ,PLEASANTON,TX,78064,29.08,-98.42
MSW,SOUTH TEXAS REFUSE DISPOSAL,40296,5TS,ISSUED, 06/10/2019,NOT CONSTRUCTED,RN105450134,MEDINA,REGION 13 - SAN ANTONIO,1384 COUNTY ROAD 532, ,HONDO,TX,78861,5450, ,HONDO,TX,78861,29.31,-99.16
MSW,TEXAS DECON,40305,5MW,ISSUED, 03/09/2020,ACTIVE,RN110856143,GUADALUPE,REGION 13 - SAN ANTONIO,122 DENNIS DR, ,SEGUIN,TX,78155,0402,APPROX 0.2 MI S OF INTERSEC OF SH 123 AND FM 758 ON W SIDE OF SH 123 AND APPROX 2.5 MI N OF GERONIMO,SEGUIN,TX,78155,29.70,-97.96
MSW,TERRABELLA ENVIRONMENTAL SERVICES PLEASANTON,40313,5MW,ISSUED, 11/20/2020,NOT CONSTRUCTED,RN110896578,ATASCOSA,REGION 13 - SAN ANTONIO,433 ZANDER LN, ,PLEASANTON,TX,78064,    , , ,TX,78064,0.00,0.00
MSW,TERRABELLA ENVIRONMENTAL SERVICES,40314,5MWTS,ISSUED, 11/20/2020,ACTIVE,RN106033178,ATASCOSA,REGION 13 - SAN ANTONIO,5376 FM 1784, ,PLEASANTON,TX,78064,6394, ,PLEASANTON,TX,78064,29.08,-98.42
MSW,7250 FM 1346,40316,5MW,ISSUED, 11/09/2020,ACTIVE,RN111070553,BEXAR,REGION 13 - SAN ANTONIO,7250 FM 1346, ,SAN ANTONIO,TX,78220,2112, ,SAN ANTONIO,TX,78220,29.42,-98.35
MSW,CITY OF KERRVILLE COMPOSTING FACILITY,42028,5RC,ISSUED, 02/01/2005,ACTIVE,RN102000551,KERR,REGION 13 - SAN ANTONIO,3315 LOOP 534, ,KERRVILLE,TX,78028,5463,APPROX 2.5 MI SE OF INTXN SH 27 & SH 16,KERRVILLE,TX,78028,30.03,-98.90
MSW,NEW EARTH,42032,5RC,ISSUED, 04/16/2008,ACTIVE,RN100847409,BEXAR,REGION 13 - SAN ANTONIO,7800 E IH 10, ,SAN ANTONIO,TX,78219,4800,7800 IH 10 EAST SAN ANTONIO TEXAS 78219,SAN ANTONIO,TX,78219,29.45,-98.34
MSW,NELSON ROAD SITE,42044,5RC,ISSUED, 02/03/2022,ACTIVE,RN111157020,BEXAR,REGION 13 - SAN ANTONIO,8449 NELSON RD, ,SAN ANTONIO,TX,78252,2605, ,SAN ANTONIO,TX,78252,29.32,-98.66
MSW,LACOSTE WASTE WATER TREATMENT PLANT,43011,5GG,ISSUED, 05/30/2002,ACTIVE,RN101999290,MEDINA,REGION 13 - SAN ANTONIO,11331 LYTLE-LA COSTE RD, ,LA COSTE,TX,78039,    ,EAST OF LACOSTE CITY LIMITS 0.3 MILE DUE S OF THE SOUTHERN PACIFIC RAILROAD ON THE LYTLE LA COSTE ROAD IN MEDINA COUNTY TEXAS,LA COSTE,TX,78039,29.53,-98.34
MSW,WHOLE EARTH LIQUID WASTE DEWATERING FACILITY,43022,5GG,ISSUED, 05/08/2008,NOT CONSTRUCTED,RN101478071,BEXAR,REGION 13 - SAN ANTONIO,20805 OLD LAMM RD, ,ELMENDORF,TX,78112,6077, ,ELMENDORF,TX,78112,29.21,-98.41
MSW,TERRABELLA ENVIRONMENTAL SERVICES,43036,5TL,ISSUED, 11/16/2020,ACTIVE,RN110896578,ATASCOSA,REGION 13 - SAN ANTONIO,433 ZANDER LN, ,PLEASANTON,TX,78064,    , , ,TX,78064,0.00,0.00
